images_600_bIMG_4724.JPG,384,38,400,53,screw
images_600_bIMG_4724.JPG,208,37,224,54,not screw
images_600_bIMG_4725.JPG,88,117,107,141,screw
images_600_bIMG_4725.JPG,342,110,373,129,not screw
images_600_bIMG_4726.JPG,146,125,162,149,not screw
images_600_bIMG_4726.JPG,448,119,480,142,screw
images_600_bIMG_4727.JPG,387,102,412,126,screw
images_600_bIMG_4727.JPG,101,114,123,134,screw
images_600_bIMG_4728.JPG,457,104,478,124,screw
images_600_bIMG_4728.JPG,105,102,131,122,screw
images_600_bIMG_4729.JPG,119,50,154,79,screw
images_600_bIMG_4729.JPG,472,58,506,94,screw
images_600_bIMG_4730.JPG,122,108,149,137,not screw
images_600_bIMG_4730.JPG,487,116,522,147,screw
images_600_bIMG_4731.JPG,117,145,152,172,screw
images_600_bIMG_4731.JPG,475,139,507,170,not screw
images_600_bIMG_4732.JPG,150,67,172,87,screw
images_600_bIMG_4732.JPG,423,68,454,86,not screw
images_600_bIMG_4733.JPG,138,88,161,111,not screw
images_600_bIMG_4733.JPG,458,91,486,114,screw
images_600_bIMG_4734.JPG,151,262,181,292,screw
images_600_bIMG_4734.JPG,506,277,533,308,screw
images_600_bIMG_4735.JPG,91,180,118,208,screw
images_600_bIMG_4735.JPG,496,181,524,208,not screw
images_600_bIMG_4736.JPG,82,271,112,302,screw
images_600_bIMG_4736.JPG,520,273,550,303,screw
images_600_bIMG_4737.JPG,93,231,130,267,screw
images_600_bIMG_4737.JPG,486,245,529,278,not screw
images_600_bIMG_4738.JPG,45,213,93,245,not screw
images_600_bIMG_4738.JPG,510,212,548,245,screw
images_600_bIMG_4739.JPG,69,361,103,388,screw
images_600_bIMG_4739.JPG,524,353,553,392,screw
images_600_bIMG_4740.JPG,98,366,122,386,not screw
images_600_bIMG_4741.JPG,509,355,530,376,not screw
images_600_bIMG_4742.JPG,24,340,52,371,not screw
images_600_bIMG_4743.JPG,349,41,380,74,not screw
images_600_bIMG_4570.JPG,214,190,233,209,screw
images_600_bIMG_4570.JPG,561,294,583,314,screw
images_600_bIMG_4570.JPG,276,284,297,306,screw
images_600_bIMG_4570.JPG,31,289,53,312,screw
images_600_bIMG_4571.JPG,330,207,350,229,screw
images_600_bIMG_4571.JPG,398,311,422,332,screw
images_600_bIMG_4571.JPG,148,314,170,335,screw
images_600_bIMG_4817.JPG,256,292,287,324,not screw
images_600_bIMG_4818.JPG,258,291,291,328,not screw
images_600_bIMG_4819.JPG,195,190,238,227,screw
images_600_bIMG_4820.JPG,246,163,307,213,screw
images_600_bIMG_4821.JPG,248,328,318,397,screw
images_600_bIMG_4822.JPG,231,131,304,190,not screw
images_600_bIMG_4823.JPG,274,302,324,353,not screw
images_600_bIMG_4824.JPG,41,175,86,213,not screw
images_600_bIMG_4824.JPG,503,174,546,211,not screw
images_600_bIMG_4825.JPG,211,164,267,216,not screw
images_600_bIMG_4826.JPG,235,169,279,212,not screw
images_600_bIMG_4827.JPG,249,193,295,241,screw
images_600_bIMG_4828.JPG,21,133,62,171,screw
images_600_bIMG_4828.JPG,537,139,569,174,not screw
images_600_bIMG_4829.JPG,281,186,325,236,screw
images_600_bIMG_4830.JPG,28,164,62,210,not screw
images_600_bIMG_4830.JPG,525,181,570,217,screw
images_600_bIMG_4831.JPG,199,163,243,197,not screw
images_600_bIMG_4832.JPG,302,131,338,169,not screw
images_600_bIMG_4833.JPG,311,169,352,209,screw
images_600_bIMG_4834.JPG,227,211,259,235,screw
images_600_bIMG_4835.JPG,225,193,278,241,not screw
images_600_bIMG_4836.JPG,163,193,224,248,not screw
images_600_bIMG_4837.JPG,209,217,251,266,screw
images_600_bIMG_4838.JPG,251,206,308,261,screw
images_600_bIMG_4876.JPG,435,63,465,89,not screw
images_600_bIMG_4876.JPG,76,66,98,88,screw
images_600_bIMG_4876.JPG,70,278,95,300,screw
images_600_bIMG_4877.JPG,143,316,171,339,screw
images_600_bIMG_4877.JPG,141,73,170,97,screw
images_600_bIMG_4877.JPG,550,73,576,95,not screw
images_600_bIMG_4878.JPG,116,77,141,101,screw
images_600_bIMG_4878.JPG,129,297,151,320,screw
images_600_bIMG_4878.JPG,506,62,528,86,not screw
images_600_bIMG_4879.JPG,101,78,125,102,screw
images_600_bIMG_4879.JPG,111,306,136,331,screw
images_600_bIMG_4879.JPG,493,70,516,95,screw
images_600_bIMG_4880.JPG,132,144,157,166,not screw
images_600_bIMG_4880.JPG,496,142,516,163,screw
images_600_bIMG_4880.JPG,134,358,156,378,screw
images_600_bIMG_4881.JPG,69,43,90,63,screw
images_600_bIMG_4881.JPG,68,404,92,429,screw
images_600_bIMG_4881.JPG,275,396,301,423,not screw
images_600_bIMG_4882.JPG,144,104,168,129,screw
images_600_bIMG_4882.JPG,504,103,526,126,screw
images_600_bIMG_4882.JPG,145,311,172,337,not screw
images_600_bIMG_4883.JPG,144,316,167,336,not screw
images_600_bIMG_4883.JPG,141,116,163,138,not screw
images_600_bIMG_4883.JPG,483,112,505,135,screw
images_600_bIMG_4884.JPG,170,177,208,204,screw
images_600_bIMG_4884.JPG,461,173,492,203,not screw
images_600_bIMG_4886.JPG,173,168,199,189,not screw
images_600_bIMG_4886.JPG,401,156,432,181,not screw
images_600_bIMG_4887.JPG,151,204,178,226,not screw
images_600_bIMG_4887.JPG,405,198,428,222,screw
images_600_bIMG_4888.JPG,204,182,223,201,screw
images_600_bIMG_4888.JPG,422,184,442,203,screw
images_600_bIMG_4889.JPG,250,230,289,268,screw
images_600_bIMG_4890.JPG,214,223,281,282,not screw
images_600_bIMG_4891.JPG,292,211,346,258,not screw
images_600_bIMG_4892.JPG,275,184,335,235,not screw
images_600_bIMG_4893.JPG,251,164,303,214,screw
images_600_bIMG_4894.JPG,291,196,348,248,screw
images_600_bIMG_4895.JPG,237,178,279,222,not screw
images_600_bIMG_4896.JPG,262,138,315,189,screw
images_600_bIMG_4897.JPG,257,192,315,246,screw
images_600_bIMG_4898.JPG,34,96,59,121,screw
images_600_bIMG_4898.JPG,478,96,506,124,not screw
images_600_bIMG_4898.JPG,492,354,515,379,screw
images_600_bIMG_4899.JPG,68,105,93,130,screw
images_600_bIMG_4899.JPG,484,107,512,128,screw
images_600_bIMG_4899.JPG,486,340,508,362,not screw
images_600_bIMG_4901.JPG,471,257,496,282,screw
images_600_bIMG_4901.JPG,463,45,486,65,not screw
images_600_bIMG_4901.JPG,80,53,106,73,screw
images_600_bIMG_4902.JPG,25,129,49,155,screw
images_600_bIMG_4902.JPG,407,118,431,139,screw
images_600_bIMG_4902.JPG,421,334,445,364,screw
images_600_bIMG_4903.JPG,77,115,100,142,not screw
images_600_bIMG_4903.JPG,489,113,513,136,screw
images_600_bIMG_4903.JPG,500,347,518,369,screw
images_600_bIMG_4904.JPG,50,118,79,139,not screw
images_600_bIMG_4904.JPG,491,110,519,133,not screw
images_600_bIMG_4904.JPG,502,360,527,387,screw
images_600_bIMG_4905.JPG,19,114,51,144,not screw
images_600_bIMG_4905.JPG,468,104,500,131,screw
images_600_bIMG_4905.JPG,484,364,513,390,screw
images_600_bIMG_4906.JPG,34,76,68,105,not screw
images_600_bIMG_4906.JPG,493,72,519,96,not screw
images_600_bIMG_4906.JPG,507,329,534,358,screw
images_600_bIMG_4911.JPG,78,201,117,231,not screw
images_600_bIMG_4911.JPG,336,28,367,58,not screw
images_600_bIMG_4911.JPG,354,346,385,379,not screw
images_600_bIMG_4911.JPG,447,375,479,407,not screw
images_600_bIMG_4911.JPG,424,16,458,41,not screw
images_600_bIMG_4912.JPG,149,182,177,208,screw
images_600_bIMG_4912.JPG,359,305,379,333,not screw
images_600_bIMG_4912.JPG,350,60,374,83,not screw
images_600_bIMG_4912.JPG,419,50,448,78,not screw
images_600_bIMG_4912.JPG,424,334,450,363,not screw
images_600_bIMG_4913.JPG,134,202,165,229,screw
images_600_bIMG_4913.JPG,337,324,367,353,screw
images_600_bIMG_4913.JPG,337,73,366,98,not screw
images_600_bIMG_4913.JPG,409,70,439,91,not screw
images_600_bIMG_4913.JPG,409,354,439,378,not screw
images_600_bIMG_4914.JPG,156,212,186,238,screw
images_600_bIMG_4914.JPG,379,71,405,96,screw
images_600_bIMG_4914.JPG,385,343,410,371,not screw
images_600_bIMG_4914.JPG,456,373,489,403,not screw
images_600_bIMG_4914.JPG,458,61,489,84,not screw
images_600_bIMG_4915.JPG,125,198,154,225,screw
images_600_bIMG_4915.JPG,417,356,450,385,screw
images_600_bIMG_4915.JPG,340,66,367,88,not screw
images_600_bIMG_4915.JPG,341,328,371,352,not screw
images_600_bIMG_4915.JPG,412,50,445,82,not screw
images_600_bIMG_4916.JPG,92,190,128,224,screw
images_600_bIMG_4916.JPG,421,28,451,60,screw
images_600_bIMG_4916.JPG,335,37,369,73,not screw
images_600_bIMG_4916.JPG,337,334,372,369,not screw
images_600_bIMG_4916.JPG,426,359,455,400,not screw
images_600_bIMG_4917.JPG,356,63,396,98,screw
images_600_bIMG_4917.JPG,103,227,134,259,not screw
images_600_bIMG_4917.JPG,347,380,392,416,not screw
images_600_bIMG_4917.JPG,453,57,487,86,not screw
images_600_bIMG_4917.JPG,447,415,477,446,not screw
images_600_bIMG_4918.JPG,354,66,383,98,screw
images_600_bIMG_4918.JPG,359,337,386,362,screw
images_600_bIMG_4918.JPG,142,208,169,234,not screw
images_600_bIMG_4918.JPG,434,62,464,85,not screw
images_600_bIMG_4918.JPG,436,366,465,394,not screw
images_600_bIMG_4919.JPG,336,39,363,67,screw
images_600_bIMG_4919.JPG,412,329,444,354,screw
images_600_bIMG_4919.JPG,130,169,157,196,not screw
images_600_bIMG_4919.JPG,340,302,365,326,not screw
images_600_bIMG_4919.JPG,409,26,442,55,not screw
images_600_bIMG_4920.JPG,310,71,334,91,screw
images_600_bIMG_4920.JPG,385,63,405,82,screw
images_600_bIMG_4920.JPG,124,192,145,219,not screw
images_600_bIMG_4920.JPG,319,312,341,332,not screw
images_600_bIMG_4920.JPG,389,336,419,363,not screw
images_600_bIMG_4921.JPG,353,302,381,330,screw
images_600_bIMG_4921.JPG,154,184,183,208,not screw
images_600_bIMG_4921.JPG,353,62,378,89,not screw
images_600_bIMG_4921.JPG,420,53,450,83,not screw
images_600_bIMG_4921.JPG,423,331,451,361,not screw
images_600_bIMG_4922.JPG,379,351,405,376,screw
images_600_bIMG_4922.JPG,462,383,487,411,screw
images_600_bIMG_4922.JPG,170,217,192,242,not screw
images_600_bIMG_4922.JPG,371,86,400,111,not screw
images_600_bIMG_4922.JPG,447,74,482,100,not screw
images_600_bIMG_4923.JPG,380,351,405,381,screw
images_600_bIMG_4923.JPG,458,107,485,129,screw
images_600_bIMG_4923.JPG,386,104,408,131,not screw
images_600_bIMG_4923.JPG,189,222,213,249,not screw
images_600_bIMG_4923.JPG,451,387,477,414,not screw
images_600_bIMG_4924.JPG,423,31,449,57,screw
images_600_bIMG_4924.JPG,321,44,359,76,not screw
images_600_bIMG_4924.JPG,92,203,121,233,not screw
images_600_bIMG_4924.JPG,336,346,366,374,not screw
images_600_bIMG_4924.JPG,426,376,460,405,not screw
images_600_bIMG_4925.JPG,442,374,469,398,screw
images_600_bIMG_4925.JPG,442,20,472,46,not screw
images_600_bIMG_4925.JPG,353,28,385,58,not screw
images_600_bIMG_4925.JPG,105,186,135,215,not screw
images_600_bIMG_4925.JPG,356,337,382,365,not screw
images_600_bIMG_4926.JPG,139,206,165,228,screw
images_600_bIMG_4926.JPG,356,77,379,98,screw
images_600_bIMG_4926.JPG,351,336,379,363,screw
images_600_bIMG_4926.JPG,426,59,456,90,not screw
images_600_bIMG_4926.JPG,436,368,458,395,not screw
images_600_bIMG_4928.JPG,151,219,186,248,screw
images_600_bIMG_4928.JPG,384,354,413,385,screw
images_600_bIMG_4928.JPG,450,68,483,92,screw
images_600_bIMG_4928.JPG,376,72,407,102,not screw
images_600_bIMG_4928.JPG,468,384,495,414,not screw
images_600_bIMG_4929.JPG,155,191,180,215,screw
images_600_bIMG_4929.JPG,345,301,369,324,screw
images_600_bIMG_4929.JPG,413,327,442,347,screw
images_600_bIMG_4929.JPG,334,65,358,91,not screw
images_600_bIMG_4929.JPG,401,62,424,85,not screw
images_600_bIMG_4930.JPG,114,192,146,221,screw
images_600_bIMG_4930.JPG,337,67,366,94,screw
images_600_bIMG_4930.JPG,415,64,446,88,not screw
images_600_bIMG_4930.JPG,328,339,359,366,not screw
images_600_bIMG_4930.JPG,405,375,437,404,not screw
images_600_bIMG_4931.JPG,93,223,126,250,screw
images_600_bIMG_4931.JPG,320,81,353,112,screw
images_600_bIMG_4931.JPG,399,70,432,99,screw
images_600_bIMG_4931.JPG,326,369,353,401,not screw
images_600_bIMG_4931.JPG,407,408,442,439,not screw
images_600_bIMG_4942.JPG,402,140,425,167,not screw
images_600_bIMG_4942.JPG,227,234,253,261,not screw
images_600_bIMG_4943.JPG,393,157,427,186,not screw
images_600_bIMG_4943.JPG,214,254,246,284,screw
images_600_bIMG_4944.JPG,332,166,359,189,screw
images_600_bIMG_4944.JPG,168,258,197,285,screw
images_600_bIMG_4945.JPG,371,139,405,167,screw
images_600_bIMG_4945.JPG,148,258,179,287,not screw
images_600_bIMG_4951.JPG,128,200,159,228,screw
images_600_bIMG_4951.JPG,359,312,391,341,screw
images_600_bIMG_4951.JPG,509,207,537,232,not screw
images_600_bIMG_4952.JPG,113,183,151,212,screw
images_600_bIMG_4952.JPG,481,189,511,215,screw
images_600_bIMG_4952.JPG,345,292,376,319,not screw
images_600_bIMG_4953.JPG,349,280,378,308,screw
images_600_bIMG_4953.JPG,502,180,531,205,screw
images_600_bIMG_4953.JPG,128,165,160,194,not screw
images_600_bIMG_4954.JPG,63,186,96,215,screw
images_600_bIMG_4954.JPG,305,304,333,334,screw
images_600_bIMG_4954.JPG,454,197,484,223,screw
images_600_bIMG_4955.JPG,83,194,119,224,not screw
images_600_bIMG_4955.JPG,487,215,515,243,not screw
images_600_bIMG_4956.JPG,97,193,126,219,screw
images_600_bIMG_4956.JPG,478,210,506,235,not screw
images_600_bIMG_4957.JPG,472,186,496,215,screw
images_600_bIMG_4957.JPG,86,161,121,192,not screw
images_600_bIMG_4958.JPG,79,206,112,234,screw
images_600_bIMG_4958.JPG,475,234,508,261,screw
images_600_bIMG_4959.JPG,315,50,342,77,not screw
images_600_bIMG_4959.JPG,95,299,132,332,not screw
images_600_bIMG_4959.JPG,483,302,514,338,not screw
images_600_bIMG_4960.JPG,300,37,326,64,screw
images_600_bIMG_4960.JPG,97,282,131,309,not screw
images_600_bIMG_4960.JPG,466,281,493,313,not screw
images_600_bIMG_4961.JPG,125,268,155,294,screw
images_600_bIMG_4961.JPG,311,42,336,68,not screw
images_600_bIMG_4961.JPG,462,268,490,294,not screw
images_600_bIMG_4962.JPG,453,286,480,312,screw
images_600_bIMG_4962.JPG,304,40,329,64,not screw
images_600_bIMG_4962.JPG,85,267,116,290,not screw
images_600_bIMG_4963.JPG,318,54,352,84,screw
images_600_bIMG_4963.JPG,113,285,143,311,screw
images_600_bIMG_4963.JPG,473,299,496,326,not screw
images_600_bIMG_4964.JPG,90,299,126,327,screw
images_600_bIMG_4964.JPG,471,308,502,338,screw
images_600_bIMG_4964.JPG,314,56,340,80,not screw
images_600_bIMG_4967.JPG,115,268,148,294,screw
images_600_bIMG_4967.JPG,493,284,525,319,screw
images_600_bIMG_4967.JPG,331,16,365,51,screw
images_600_bIMG_4965.JPG,319,68,347,96,screw
images_600_bIMG_4965.JPG,487,329,519,357,screw
images_600_bIMG_4965.JPG,106,312,136,342,not screw
images_600_bIMG_4968.JPG,158,61,185,81,not screw
images_600_bIMG_4968.JPG,453,76,474,101,not screw
images_600_bIMG_4968.JPG,338,153,361,180,not screw
images_600_bIMG_4968.JPG,160,349,182,372,not screw
images_600_bIMG_4968.JPG,459,369,484,393,not screw
images_600_bIMG_4969.JPG,96,54,124,82,screw
images_600_bIMG_4969.JPG,436,60,459,82,not screw
images_600_bIMG_4969.JPG,304,155,328,180,not screw
images_600_bIMG_4969.JPG,109,384,137,406,not screw
images_600_bIMG_4969.JPG,457,387,484,414,not screw
images_600_bIMG_4970.JPG,295,163,320,184,screw
images_600_bIMG_4970.JPG,105,64,133,86,not screw
images_600_bIMG_4970.JPG,421,81,444,104,not screw
images_600_bIMG_4970.JPG,112,361,136,386,not screw
images_600_bIMG_4970.JPG,428,382,450,404,not screw
images_600_bIMG_4971.JPG,448,80,469,102,screw
images_600_bIMG_4971.JPG,135,76,160,100,not screw
images_600_bIMG_4971.JPG,325,166,350,190,not screw
images_600_bIMG_4971.JPG,141,376,166,398,not screw
images_600_bIMG_4971.JPG,464,390,494,414,not screw
images_600_bIMG_4972.JPG,459,379,485,408,screw
images_600_bIMG_4972.JPG,115,52,142,76,not screw
images_600_bIMG_4972.JPG,312,145,335,170,not screw
images_600_bIMG_4972.JPG,438,57,467,84,not screw
images_600_bIMG_4972.JPG,123,362,149,388,not screw
images_600_bIMG_4973.JPG,104,357,134,383,screw
images_600_bIMG_4973.JPG,108,49,132,70,not screw
images_600_bIMG_4973.JPG,302,150,326,173,not screw
images_600_bIMG_4973.JPG,427,65,453,89,not screw
images_600_bIMG_4973.JPG,435,375,460,400,not screw
images_600_bIMG_4975.JPG,153,48,185,72,screw
images_600_bIMG_4975.JPG,359,154,387,178,screw
images_600_bIMG_4975.JPG,490,61,513,87,not screw
images_600_bIMG_4975.JPG,160,375,189,400,not screw
images_600_bIMG_4975.JPG,501,390,531,415,not screw
images_600_bIMG_4976.JPG,153,73,179,97,screw
images_600_bIMG_4976.JPG,419,88,443,109,screw
images_600_bIMG_4976.JPG,315,155,339,179,not screw
images_600_bIMG_4976.JPG,157,333,182,355,not screw
images_600_bIMG_4976.JPG,421,339,448,363,not screw
images_600_bIMG_4977.JPG,145,64,173,85,screw
images_600_bIMG_4977.JPG,147,339,176,366,screw
images_600_bIMG_4977.JPG,317,156,340,175,not screw
images_600_bIMG_4977.JPG,425,83,447,103,not screw
images_600_bIMG_4977.JPG,438,348,455,372,not screw
images_600_bIMG_4978.JPG,155,79,181,98,screw
images_600_bIMG_4978.JPG,446,362,470,386,screw
images_600_bIMG_4978.JPG,437,94,457,113,not screw
images_600_bIMG_4978.JPG,325,164,350,185,not screw
images_600_bIMG_4978.JPG,154,348,182,371,not screw
images_600_bIMG_4979.JPG,336,143,364,167,screw
images_600_bIMG_4979.JPG,466,52,496,76,screw
images_600_bIMG_4979.JPG,137,39,165,63,not screw
images_600_bIMG_4979.JPG,148,354,172,380,not screw
images_600_bIMG_4979.JPG,475,368,499,397,not screw
images_600_bIMG_4980.JPG,139,370,170,394,screw
images_600_bIMG_4980.JPG,342,144,369,167,screw
images_600_bIMG_4980.JPG,136,42,166,66,not screw
images_600_bIMG_4980.JPG,476,45,506,72,not screw
images_600_bIMG_4980.JPG,493,382,521,412,not screw
images_600_bIMG_4982.JPG,330,129,360,157,screw
images_600_bIMG_4982.JPG,488,376,517,405,screw
images_600_bIMG_4982.JPG,116,25,147,50,not screw
images_600_bIMG_4982.JPG,469,28,496,56,not screw
images_600_bIMG_4982.JPG,127,362,160,389,not screw
images_600_bIMG_4983.JPG,458,60,488,81,screw
images_600_bIMG_4983.JPG,153,359,179,384,screw
images_600_bIMG_4983.JPG,141,45,168,73,not screw
images_600_bIMG_4983.JPG,339,147,362,171,not screw
images_600_bIMG_4983.JPG,477,367,502,392,not screw
images_600_bIMG_4984.JPG,423,54,446,75,screw
images_600_bIMG_4984.JPG,437,385,461,405,screw
images_600_bIMG_4984.JPG,86,47,112,73,not screw
images_600_bIMG_4984.JPG,287,147,314,170,not screw
images_600_bIMG_4984.JPG,95,366,122,394,not screw
images_600_bIMG_4985.JPG,113,55,143,82,screw
images_600_bIMG_4985.JPG,324,169,356,197,screw
images_600_bIMG_4985.JPG,460,71,497,98,screw
images_600_bIMG_4985.JPG,117,392,148,418,not screw
images_600_bIMG_4985.JPG,472,414,500,441,not screw
images_600_bIMG_4986.JPG,120,70,146,90,screw
images_600_bIMG_4986.JPG,124,370,151,394,screw
images_600_bIMG_4986.JPG,309,163,338,188,screw
images_600_bIMG_4986.JPG,433,76,461,101,not screw
images_600_bIMG_4986.JPG,442,385,468,411,not screw
images_600_bIMG_4988.JPG,101,62,127,86,screw
images_600_bIMG_4988.JPG,294,161,318,184,screw
images_600_bIMG_4988.JPG,429,386,453,413,screw
images_600_bIMG_4988.JPG,419,65,447,99,not screw
images_600_bIMG_4988.JPG,107,365,134,389,not screw
images_600_bIMG_4991.JPG,137,41,162,64,screw
images_600_bIMG_4991.JPG,470,55,497,77,screw
images_600_bIMG_4991.JPG,136,355,168,381,screw
images_600_bIMG_4991.JPG,333,144,358,165,not screw
images_600_bIMG_4991.JPG,475,377,497,399,not screw
images_600_bIMG_4992.JPG,139,35,165,60,screw
images_600_bIMG_4992.JPG,478,54,504,74,screw
images_600_bIMG_4992.JPG,484,383,506,405,screw
images_600_bIMG_4992.JPG,341,142,366,169,not screw
images_600_bIMG_4992.JPG,140,359,170,381,not screw
images_600_bIMG_4993.JPG,182,76,211,99,screw
images_600_bIMG_4993.JPG,184,354,211,377,screw
images_600_bIMG_4993.JPG,488,379,516,403,screw
images_600_bIMG_4993.JPG,356,166,383,184,not screw
images_600_bIMG_4993.JPG,481,86,503,102,not screw
images_600_bIMG_4994.JPG,446,85,468,108,screw
images_600_bIMG_4994.JPG,313,174,338,199,screw
images_600_bIMG_4994.JPG,130,378,160,400,screw
images_600_bIMG_4994.JPG,124,80,150,102,not screw
images_600_bIMG_4994.JPG,450,403,477,428,not screw
images_600_bIMG_4995.JPG,320,155,346,179,screw
images_600_bIMG_4995.JPG,124,363,154,390,screw
images_600_bIMG_4995.JPG,466,395,492,421,screw
images_600_bIMG_4995.JPG,131,51,152,77,not screw
images_600_bIMG_4995.JPG,460,57,486,83,not screw
images_600_bIMG_4996.JPG,104,374,127,399,screw
images_600_bIMG_4996.JPG,429,64,452,88,screw
images_600_bIMG_4996.JPG,446,392,468,419,screw
images_600_bIMG_4996.JPG,100,59,124,82,not screw
images_600_bIMG_4996.JPG,298,157,321,177,not screw
images_600_bIMG_4997.JPG,331,160,352,182,screw
images_600_bIMG_4997.JPG,149,368,172,390,screw
images_600_bIMG_4997.JPG,462,378,489,402,screw
images_600_bIMG_4997.JPG,453,75,475,97,not screw
images_600_bIMG_4997.JPG,138,67,161,87,not screw
images_600_bIMG_4998.JPG,482,55,505,78,screw
images_600_bIMG_4998.JPG,351,143,376,167,screw
